label_cluster_id,label_type,street_edge_id,osm_way_id,region_id,region_name,avg_image_capture_date,avg_label_date,median_severity,agree_count,disagree_count,unsure_count,cluster_size,users,avg_latitude,avg_longitude
21398,CurbRamp,12233,1022730793,7,UV 42,2023-06-01T00:00Z,2025-10-06T22:48:36.040Z,1,2,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.165066,-70.743935
21399,CurbRamp,12231,1022730791,7,UV 42,2025-05-01T00:00Z,2025-10-06T22:38:20.309Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16513,-70.74399
21400,CurbRamp,12233,1022730793,7,UV 42,2023-06-01T00:00Z,2025-10-06T22:49:52.960Z,2,2,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.164764,-70.74384
21401,CurbRamp,12231,1022730791,7,UV 42,2025-05-01T00:00Z,2025-10-06T22:45:10.581Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.164886,-70.74521
21402,CurbRamp,102,35037906,7,UV 42,2025-03-31T12:00Z,2025-10-10T01:47:59.909500Z,2,1,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16788,-70.741645
21403,CurbRamp,102,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-08T01:35:55.967Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.168903,-70.741936
21404,CurbRamp,208,35073144,7,UV 42,2023-05-01T00:00Z,2025-10-13T01:42:33.729Z,1,2,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.169094,-70.740486
21405,CurbRamp,13007,1192522102,7,UV 42,2025-03-01T00:00Z,2025-10-13T01:43:40.112Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16919,-70.74059
21406,CurbRamp,208,35073144,7,UV 42,2025-03-01T00:00Z,2025-10-09T01:26:26.047Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.168125,-70.74032
21407,CurbRamp,13004,1192522101,7,UV 42,2025-03-31T12:00Z,2025-10-11T22:44:16.006Z,1,4,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.168623,-70.744578
21408,CurbRamp,9652,563718720,7,UV 42,2025-03-31T12:00Z,2025-10-10T01:26:27.615500Z,1,1,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16766,-70.743055
21409,CurbRamp,9652,563718720,7,UV 42,2025-03-31T12:00Z,2025-10-12T01:42:21.603Z,2,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1674675,-70.7443695
21410,CurbRamp,8523,474024847,7,UV 42,2025-04-10T16:00Z,2025-09-08T00:50:34.498333Z,1,1,0,0,3,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.165381,-70.7426333333
21411,CurbRamp,86,35037903,7,UV 42,2025-05-01T00:00Z,2025-09-27T07:18:31.905333Z,1,5,0,0,3,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1652123333,-70.7439383333
21412,CurbRamp,12233,1022730793,7,UV 42,2023-06-01T00:00Z,2025-10-06T22:50:39.568Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16466,-70.74379
21413,CurbRamp,52,35037897,7,UV 42,2025-03-01T00:00Z,2025-10-12T01:43:21.570Z,1,2,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.166294,-70.74411
21414,CurbRamp,98,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-19T09:55:22.545500Z,2,2,1,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1655905,-70.741195
21415,CurbRamp,12395,1024371355,7,UV 42,2025-03-01T00:00Z,2025-10-31T20:57:04.903Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.165802,-70.739815
21416,CurbRamp,8988,560493918,7,UV 42,2025-03-01T00:00Z,2025-10-31T20:56:40.542Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.165615,-70.7399
21417,CurbRamp,99,35037906,7,UV 42,2025-03-31T12:00Z,2025-10-08T00:07:11.492Z,1,1,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1667485,-70.741455
21418,CurbRamp,101,35037906,7,UV 42,2025-03-01T00:00Z,2025-10-12T01:54:35.405Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16778,-70.74161
21419,CurbRamp,12395,1024371355,7,UV 42,2015-04-01T00:00Z,2025-10-09T01:19:29.957Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.166878,-70.740105
21420,CurbRamp,105,35037906,7,UV 42,2019-05-01T12:00Z,2025-10-12T10:37:27.495Z,1,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.171261,-70.742388
21421,CurbRamp,12484,1025610255,7,UV 42,2025-03-01T00:00Z,2025-10-15T22:51:19.122500Z,2,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1710265,-70.74365
21422,CurbRamp,12404,1024631193,7,UV 42,2025-03-31T12:00Z,2025-10-29T21:29:10.957500Z,2,0,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.173111,-70.74545
21423,CurbRamp,8517,474024847,7,UV 42,2025-05-01T00:00Z,2025-10-18T19:22:48.398Z,3,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.173252,-70.74418
21424,CurbRamp,12403,1024631193,7,UV 42,2025-05-01T00:00Z,2025-10-18T19:07:12.219Z,2,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.173446,-70.742823
21425,CurbRamp,8465,464459660,7,UV 42,2025-03-01T00:00Z,2025-10-17T20:05:15.835Z,2,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.172371,-70.742645
21426,CurbRamp,8465,464459660,7,UV 42,2025-03-31T12:00Z,2025-10-15T22:53:57.544Z,2,3,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1722145,-70.743895
21427,CurbRamp,90,35037903,7,UV 42,2025-03-31T12:00Z,2025-10-11T22:46:56.341500Z,1,3,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1686385,-70.744633
21428,CurbRamp,13006,1192522101,7,UV 42,2025-03-01T00:00Z,2025-10-14T01:30:22.390Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.168457,-70.745995
21429,CurbRamp,8463,464459660,7,UV 42,2025-03-01T00:00Z,2025-10-22T11:13:21.812Z,2,0,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1719585,-70.745325
21430,CurbRamp,92,35037903,7,UV 42,2025-03-01T00:00Z,2025-10-15T01:06:02.279Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17091,-70.74508
21431,CurbRamp,8463,464459660,7,UV 42,2025-04-16T00:00Z,2025-10-24T16:09:56.050Z,1,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1717675,-70.746678
21432,CurbRamp,12482,1025610255,7,UV 42,2025-06-01T00:00Z,2025-10-09T20:37:41.641Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.170654,-70.74644
21433,CurbRamp,8522,474024847,7,UV 42,2025-05-01T00:00Z,2025-10-10T01:26:11.553Z,2,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1676,-70.742998
21434,CurbRamp,8522,474024847,7,UV 42,2025-03-01T00:00Z,2025-10-06T23:06:16.695Z,3,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16655,-70.742836
21435,CurbRamp,9654,563718720,7,UV 42,2025-03-31T12:00Z,2025-10-12T01:42:20.926500Z,2,3,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.167418,-70.744455
21436,CurbRamp,52,35037897,7,UV 42,2025-03-01T00:00Z,2025-10-12T01:43:15.800Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16635,-70.74412
21437,CurbRamp,102,35037906,7,UV 42,2025-03-31T12:00Z,2025-10-10T01:47:46.257Z,2,1,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.167875,-70.741677
21438,CurbRamp,102,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-08T01:36:19.894Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.168915,-70.741844
21439,CurbRamp,90,35037903,7,UV 42,2025-03-31T12:00Z,2025-10-11T22:42:45.462500Z,1,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1686385,-70.744591
21440,CurbRamp,13002,1192522101,7,UV 42,2025-03-01T00:00Z,2025-10-10T13:30:01.967Z,3,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1687915,-70.7432
21441,CurbRamp,8519,474024847,7,UV 42,2025-03-01T00:00Z,2025-10-14T09:21:31.106333Z,2,1,0,0,3,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.171001,-70.7437313333
21442,CurbRamp,12483,1025610255,7,UV 42,2025-03-01T00:00Z,2025-10-16T20:53:59.065Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.171017,-70.74381
21443,CurbRamp,104,35037906,7,UV 42,2023-06-01T00:00Z,2025-10-09T20:29:00.336Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17117,-70.74237
21444,CurbRamp,104,35037906,7,UV 42,2012-10-01T00:00Z,2025-10-08T01:20:11.716Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.170174,-70.74221
21445,CurbRamp,8466,464459660,7,UV 42,2025-03-01T00:00Z,2025-10-16T21:02:09.290Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.172394,-70.74254
21446,CurbRamp,8466,464459660,7,UV 42,2012-10-01T00:00Z,2025-10-18T19:04:29.266Z,1,2,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17249,-70.74127
21447,CurbRamp,107,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-18T19:06:20.482Z,2,1,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.173546,-70.742765
21448,CurbRamp,12402,1024631192,7,UV 42,2012-10-01T00:00Z,2025-10-18T19:03:09.901Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.173626,-70.741486
21449,CurbRamp,12402,1024631192,7,UV 42,2025-05-01T00:00Z,2025-10-18T18:55:39.142Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17353,-70.74274
21450,CurbRamp,12402,1024631192,7,UV 42,2012-10-01T00:00Z,2025-10-18T19:02:16.764Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.173706,-70.74151
21451,CurbRamp,8466,464459660,7,UV 42,2012-10-01T00:00Z,2025-10-18T19:04:23.767Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17257,-70.74127
21452,CurbRamp,8518,474024847,7,UV 42,2025-03-01T00:00Z,2025-10-16T20:52:26.635Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17111,-70.74369
21453,CurbRamp,8465,464459660,7,UV 42,2025-05-01T00:00Z,2025-10-15T00:52:11.948Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17214,-70.74389
21454,CurbRamp,105,35037906,7,UV 42,2025-03-01T00:00Z,2025-10-17T20:05:31.801500Z,2,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1723275,-70.742533
21455,CurbRamp,105,35037906,7,UV 42,2023-06-01T00:00Z,2025-10-09T20:29:42.046Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17127,-70.742325
21456,CurbRamp,13006,1192522101,7,UV 42,2025-03-31T12:00Z,2025-10-11T22:47:40.720500Z,1,3,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.168562,-70.744655
21457,CurbRamp,13006,1192522101,7,UV 42,2025-03-01T00:00Z,2025-10-14T01:30:18.806Z,1,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1684155,-70.74594
21458,CurbRamp,87,35037903,7,UV 42,2025-03-31T12:00Z,2025-10-12T01:42:20.663Z,1,3,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1674195,-70.74441
21459,CurbRamp,52,35037897,7,UV 42,2025-03-01T00:00Z,2025-10-12T01:42:58.803Z,2,2,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.166344,-70.744156
21460,CurbRamp,8522,474024847,7,UV 42,2025-05-01T00:00Z,2025-10-10T01:26:42.774Z,1,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1676005,-70.742995
21461,CurbRamp,53,35037897,7,UV 42,2025-03-01T00:00Z,2025-10-06T23:06:05.355Z,3,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.166565,-70.74279
21462,CurbRamp,9651,563718720,7,UV 42,2025-03-01T00:00Z,2025-10-08T01:42:28.598Z,2,2,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.167843,-70.74169
21824,SurfaceProblem,8466,464459660,7,UV 42,2025-03-01T00:00Z,2025-10-18T19:08:13.048500Z,2,1,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1723935,-70.742205
21825,SurfaceProblem,8466,464459660,7,UV 42,2025-03-01T00:00Z,2025-10-18T19:07:00.898Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.172447,-70.741875
21826,SurfaceProblem,8466,464459660,7,UV 42,2025-03-01T00:00Z,2025-10-18T19:05:36.846Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17256,-70.7413
21827,SurfaceProblem,12486,1025610255,7,UV 42,2025-03-01T00:00Z,2025-10-15T00:42:49.516Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.171303,-70.74177
21828,SurfaceProblem,12404,1024631193,7,UV 42,2025-05-01T00:00Z,2025-10-29T21:31:51.797Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17312,-70.74535
21829,SurfaceProblem,12404,1024631193,7,UV 42,2025-05-01T00:00Z,2025-10-29T21:32:14.505Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.173126,-70.74506
21830,SurfaceProblem,93,35037903,7,UV 42,2025-03-01T00:00Z,2025-10-29T21:25:27.664Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.172714,-70.74541
21831,SurfaceProblem,94,35037903,7,UV 42,2025-03-01T00:00Z,2025-10-29T21:28:34.032Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.173656,-70.74555
21832,SurfaceProblem,12403,1024631193,7,UV 42,2025-05-01T00:00Z,2025-10-18T19:18:59.581500Z,2,1,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1733835,-70.74356
21833,SurfaceProblem,12403,1024631193,7,UV 42,2025-05-01T00:00Z,2025-10-18T19:20:35.256Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17329,-70.743935
21834,SurfaceProblem,106,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-18T18:57:55.575Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.173435,-70.74282
21835,SurfaceProblem,8465,464459660,7,UV 42,2025-03-01T00:00Z,2025-10-16T20:56:33.260Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.172176,-70.74377
21836,SurfaceProblem,8465,464459660,7,UV 42,2025-03-01T00:00Z,2025-10-16T20:54:55.577Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.172215,-70.74387
21837,SurfaceProblem,8465,464459660,7,UV 42,2025-03-01T00:00Z,2025-10-16T20:57:18.003Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.172222,-70.74344
21838,SurfaceProblem,8465,464459660,7,UV 42,2025-03-01T00:00Z,2025-10-16T20:56:48.273Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17219,-70.74365
21839,SurfaceProblem,106,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-16T21:04:05.306Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.172657,-70.74264
21840,SurfaceProblem,106,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-16T21:04:22.334Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17277,-70.74265
21841,SurfaceProblem,8465,464459660,7,UV 42,2025-03-01T00:00Z,2025-10-16T20:58:12.034Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1723,-70.743
21842,SurfaceProblem,13003,1192522101,7,UV 42,2025-03-01T00:00Z,2025-10-13T02:04:52.012500Z,1,1,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1686955,-70.743612
21843,SurfaceProblem,13006,1192522101,7,UV 42,2025-03-01T00:00Z,2025-10-13T02:23:33.552Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.168518,-70.74491
21844,SurfaceProblem,90,35037903,7,UV 42,2025-05-01T00:00Z,2025-10-10T19:03:10.785Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.168793,-70.74461
21845,SurfaceProblem,89,35037903,7,UV 42,2025-05-01T00:00Z,2025-10-10T19:17:34.726Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16814,-70.744514
21846,SurfaceProblem,90,35037903,7,UV 42,2025-05-01T00:00Z,2025-10-10T18:58:23.323Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.169292,-70.744736
21847,SurfaceProblem,8463,464459660,7,UV 42,2025-03-01T00:00Z,2025-10-29T21:20:50.252Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.171833,-70.74647
21848,SurfaceProblem,12482,1025610255,7,UV 42,2025-06-01T00:00Z,2025-10-09T20:38:33.073161Z,,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.170696,-70.74635
21849,SurfaceProblem,91,35037903,7,UV 42,2025-05-01T00:00Z,2025-10-09T20:47:18.795Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17012,-70.744896
21850,SurfaceProblem,91,35037903,7,UV 42,2025-05-01T00:00Z,2025-10-09T20:46:36.499Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.170303,-70.74493
21851,SurfaceProblem,91,35037903,7,UV 42,2025-03-01T00:00Z,2025-10-09T20:44:47.685Z,3,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.170597,-70.744934
21852,SurfaceProblem,12483,1025610255,7,UV 42,2025-03-01T00:00Z,2025-10-16T20:50:56.007Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17104,-70.74406
21853,SurfaceProblem,105,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-09T20:34:00.409Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.171574,-70.74241
21854,SurfaceProblem,105,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-09T20:35:06.661Z,1,2,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.171776,-70.74245
21855,SurfaceProblem,105,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-09T20:36:01.295Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.172005,-70.74248
21856,SurfaceProblem,12486,1025610255,7,UV 42,2025-03-01T00:00Z,2025-10-15T00:42:27.395Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17133,-70.741745
21857,SurfaceProblem,12402,1024631192,7,UV 42,2025-05-01T00:00Z,2025-10-18T19:12:36.944Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17364,-70.74185
21858,SurfaceProblem,12402,1024631192,7,UV 42,2025-05-01T00:00Z,2025-10-18T19:12:22.820Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17369,-70.74171
21859,SurfaceProblem,12402,1024631192,7,UV 42,2025-05-01T00:00Z,2025-10-18T19:11:37.664Z,3,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17362,-70.74153
21860,SurfaceProblem,12402,1024631192,7,UV 42,2025-05-01T00:00Z,2025-10-18T19:13:49.708500Z,3,2,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1735285,-70.742472
21861,SurfaceProblem,12402,1024631192,7,UV 42,2025-05-01T00:00Z,2025-10-18T19:13:10.610Z,3,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.173542,-70.7422
21862,SurfaceProblem,106,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-18T18:54:46.512Z,3,2,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.173435,-70.74277
21863,SurfaceProblem,12482,1025610255,7,UV 42,2025-03-01T00:00Z,2025-10-09T20:39:50.516Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.170723,-70.74604
21864,SurfaceProblem,12482,1025610255,7,UV 42,2025-06-01T00:00Z,2025-10-09T20:38:11.473Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.170662,-70.746254
21865,SurfaceProblem,8571,475189332,7,UV 42,2025-06-01T00:00Z,2025-10-24T15:50:08.790Z,2,1,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1714515,-70.74674
21866,SurfaceProblem,8571,475189332,7,UV 42,2025-06-01T00:00Z,2025-10-24T15:36:27.233Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.171112,-70.746666
21867,SurfaceProblem,8463,464459660,7,UV 42,2025-03-01T00:00Z,2025-10-29T21:21:21.262Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.171833,-70.74647
21868,SurfaceProblem,13006,1192522101,7,UV 42,2025-03-01T00:00Z,2025-10-13T02:23:54.402500Z,2,1,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1684985,-70.74502
21869,SurfaceProblem,13006,1192522101,7,UV 42,2025-03-01T00:00Z,2025-10-14T01:28:24.952Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16844,-70.745384
21870,SurfaceProblem,13006,1192522101,7,UV 42,2025-03-01T00:00Z,2025-10-14T01:31:40.349Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16836,-70.74586
21871,SurfaceProblem,90,35037903,7,UV 42,2025-05-01T00:00Z,2025-10-10T18:56:21.570Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.169292,-70.744736
21872,SurfaceProblem,105,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-09T20:33:39.918Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17143,-70.74234
21873,SurfaceProblem,105,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-09T20:34:09.111Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.171574,-70.74241
21874,SurfaceProblem,12486,1025610255,7,UV 42,2025-03-01T00:00Z,2025-10-15T00:43:09.380Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.171318,-70.74187
21875,SurfaceProblem,12402,1024631192,7,UV 42,2025-05-01T00:00Z,2025-10-18T19:11:53.639Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.173695,-70.74153
21876,SurfaceProblem,8466,464459660,7,UV 42,2025-03-01T00:00Z,2025-10-18T19:05:42.608Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.17258,-70.74127
21877,SurfaceProblem,106,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-16T21:03:38.058Z,1,0,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1725875,-70.742645
21878,SurfaceProblem,106,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-16T21:05:18.940Z,1,0,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.172902,-70.742692
21879,SurfaceProblem,106,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-16T21:04:33.039Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1728,-70.74263
21880,SurfaceProblem,8465,464459660,7,UV 42,2025-03-01T00:00Z,2025-10-16T20:58:28.009Z,1,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.172283,-70.743004
21881,SurfaceProblem,12403,1024631193,7,UV 42,2025-05-01T00:00Z,2025-10-18T19:18:00.985500Z,2,1,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.173496,-70.743027
21882,SurfaceProblem,12403,1024631193,7,UV 42,2025-05-01T00:00Z,2025-10-18T19:07:07.178Z,2,0,0,0,2,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1735165,-70.74287
21883,SurfaceProblem,12403,1024631193,7,UV 42,2025-05-01T00:00Z,2025-10-18T19:20:05.256Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.173386,-70.74376
21884,SurfaceProblem,12403,1024631193,7,UV 42,2025-05-01T00:00Z,2025-10-18T19:19:47.223Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.173405,-70.74364
21885,SurfaceProblem,12403,1024631193,7,UV 42,2025-05-01T00:00Z,2025-10-18T19:18:36.793Z,2,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.1734,-70.74347
21886,SurfaceProblem,13002,1192522101,7,UV 42,2025-03-01T00:00Z,2025-10-13T01:50:13.424Z,1,1,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16889,-70.742584
21887,SurfaceProblem,13002,1192522101,7,UV 42,2025-03-01T00:00Z,2025-10-13T01:49:37.809Z,3,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.168884,-70.74224
21888,SurfaceProblem,103,35037906,7,UV 42,2025-05-01T00:00Z,2025-10-08T01:33:56.984Z,2,0,0,0,1,[e3849ac5-c5f5-4df4-ae85-5a09c753f458],-34.16953,-70.74202
